ts,b,bz,n,v,f10,dst
1998-05-28 07:00:00+00:00,2.3,1.4,13.6,349.0,101.1,-4
1998-05-28 08:00:00+00:00,4.6,2.8,8.7,350.0,101.1,-4
1998-05-28 09:00:00+00:00,5.3,3.3,7.2,351.0,101.1,-4
1998-05-28 10:00:00+00:00,5.1,2.3,8.1,351.0,101.1,-2
1998-05-28 11:00:00+00:00,3.8,0.2,7.8,353.0,101.1,-2
1998-05-28 12:00:00+00:00,3.0,1.5,8.1,342.0,101.1,-2
1998-05-28 13:00:00+00:00,4.3,1.7,7.1,355.0,101.1,0
1998-05-28 14:00:00+00:00,2.7,0.9,7.4,347.0,101.1,0
1998-05-28 15:00:00+00:00,2.9,-0.4,9.6,346.0,101.1,1
1998-05-28 16:00:00+00:00,4.1,0.5,12.1,345.0,101.1,2
1998-05-28 17:00:00+00:00,5.8,0.3,13.1,349.0,101.1,1
1998-05-28 18:00:00+00:00,6.6,1.3,15.3,351.0,101.1,1
1998-05-28 19:00:00+00:00,7.4,0.7,17.9,347.0,101.1,1
1998-05-28 20:00:00+00:00,1.7,-1.1,27.2,347.0,101.1,5
1998-05-28 21:00:00+00:00,6.2,5.2,25.3,352.0,101.1,4
1998-05-28 22:00:00+00:00,8.3,5.0,19.5,365.0,101.1,6
1998-05-28 23:00:00+00:00,9.3,1.0,18.7,363.0,101.1,4
1998-05-29 00:00:00+00:00,10.4,8.8,15.2,378.0,97.6,4
1998-05-29 01:00:00+00:00,9.5,-2.0,15.0,376.0,97.6,6
1998-05-29 02:00:00+00:00,8.2,2.3,14.8,380.0,97.6,3
1998-05-29 03:00:00+00:00,9.4,0.9,11.8,394.0,97.6,3
1998-05-29 04:00:00+00:00,9.7,2.1,12.0,410.0,97.6,-2
1998-05-29 05:00:00+00:00,11.7,6.6,12.2,409.0,97.6,-2
1998-05-29 06:00:00+00:00,12.0,6.3,7.8,451.0,97.6,4
1998-05-29 07:00:00+00:00,12.0,2.8,6.7,466.0,97.6,6
1998-05-29 08:00:00+00:00,10.6,6.7,6.9,492.0,97.6,5
1998-05-29 09:00:00+00:00,10.6,2.0,6.9,465.0,97.6,5
1998-05-29 10:00:00+00:00,12.0,-0.9,6.4,471.0,97.6,4
1998-05-29 11:00:00+00:00,12.1,1.9,5.6,475.0,97.6,2
1998-05-29 12:00:00+00:00,10.3,3.5,6.5,493.0,97.6,8
1998-05-29 13:00:00+00:00,10.7,-1.0,8.8,478.0,97.6,13
1998-05-29 14:00:00+00:00,9.9,-3.2,8.4,508.0,97.6,12
1998-05-29 15:00:00+00:00,8.5,-1.5,9.3,547.0,97.6,13
1998-05-29 16:00:00+00:00,8.9,-1.7,14.1,592.0,97.6,4
1998-05-29 17:00:00+00:00,13.0,8.7,10.2,643.0,97.6,1
1998-05-29 18:00:00+00:00,5.8,5.8,9.2,684.0,97.6,8
1998-05-29 19:00:00+00:00,12.5,6.0,11.2,694.0,97.6,6
1998-05-29 20:00:00+00:00,12.2,6.7,12.6,684.0,97.6,0
1998-05-29 21:00:00+00:00,12.7,8.7,11.4,671.0,97.6,-9
1998-05-29 22:00:00+00:00,11.3,10.3,8.6,666.0,97.6,-4
1998-05-29 23:00:00+00:00,8.0,0.2,10.3,673.0,97.6,5
1998-05-30 00:00:00+00:00,10.7,-3.9,5.1,705.0,98.8,-15
1998-05-30 01:00:00+00:00,10.1,-4.1,5.1,719.0,98.8,-32
1998-05-30 02:00:00+00:00,9.0,-3.9,4.8,701.0,98.8,-42
1998-05-30 03:00:00+00:00,3.4,-1.3,6.8,657.0,98.8,-34
1998-05-30 04:00:00+00:00,5.1,0.8,8.6,615.0,98.8,-31
1998-05-30 05:00:00+00:00,5.9,-1.7,8.4,611.0,98.8,-32
1998-05-30 06:00:00+00:00,4.0,-1.7,8.3,605.0,98.8,-30
1998-05-30 07:00:00+00:00,2.0,-1.2,7.9,600.0,98.8,-20
1998-05-30 08:00:00+00:00,1.6,0.2,7.4,588.0,98.8,-21
1998-05-30 09:00:00+00:00,4.3,2.7,6.2,586.0,98.8,-18
1998-05-30 10:00:00+00:00,3.1,0.0,7.1,584.0,98.8,-11
1998-05-30 11:00:00+00:00,6.8,0.4,6.2,594.0,98.8,-15
1998-05-30 12:00:00+00:00,7.3,0.7,5.8,597.0,98.8,-17
1998-05-30 13:00:00+00:00,2.8,1.8,6.4,576.0,98.8,-17
1998-05-30 14:00:00+00:00,7.4,-2.1,6.4,547.0,98.8,-13
1998-05-30 15:00:00+00:00,8.5,3.4,5.4,573.0,98.8,-13
1998-05-30 16:00:00+00:00,8.6,-0.7,2.2,563.0,98.8,-21
1998-05-30 17:00:00+00:00,7.1,0.7,2.8,573.0,98.8,-20
1998-05-30 18:00:00+00:00,7.2,1.2,2.5,550.0,98.8,-19
1998-05-30 19:00:00+00:00,5.9,1.0,2.9,578.0,98.8,-18
1998-05-30 20:00:00+00:00,5.5,1.2,3.0,560.0,98.8,-21
1998-05-30 21:00:00+00:00,5.3,0.2,2.8,553.0,98.8,-23
1998-05-30 22:00:00+00:00,4.6,0.6,2.7,573.0,98.8,-21
1998-05-30 23:00:00+00:00,4.7,1.6,2.6,554.0,98.8,-20
1998-05-31 00:00:00+00:00,4.3,0.8,2.7,553.0,96.8,-20
1998-05-31 01:00:00+00:00,3.9,0.4,2.7,531.0,96.8,-21
1998-05-31 02:00:00+00:00,4.3,0.7,2.6,528.0,96.8,-18
1998-05-31 03:00:00+00:00,4.2,1.3,2.3,528.0,96.8,-18
1998-05-31 04:00:00+00:00,4.5,1.1,2.2,521.0,96.8,-20
1998-05-31 05:00:00+00:00,4.2,0.2,2.0,519.0,96.8,-21
1998-05-31 06:00:00+00:00,4.5,1.1,2.0,508.0,96.8,-20
1998-05-31 07:00:00+00:00,4.4,0.0,1.7,505.0,96.8,-18
1998-05-31 08:00:00+00:00,4.7,0.5,1.7,499.0,96.8,-16
1998-05-31 09:00:00+00:00,4.6,0.3,1.9,522.0,96.8,-14
1998-05-31 10:00:00+00:00,4.9,0.0,1.8,513.0,96.8,-13
1998-05-31 11:00:00+00:00,5.0,-0.1,1.9,470.0,96.8,-15
1998-05-31 12:00:00+00:00,5.3,-0.1,1.7,467.0,96.8,-17
1998-05-31 13:00:00+00:00,5.2,-0.1,1.8,458.0,96.8,-17
1998-05-31 14:00:00+00:00,5.0,-0.2,2.0,467.0,96.8,-15
1998-05-31 15:00:00+00:00,4.5,0.9,2.3,460.0,96.8,-14
1998-05-31 16:00:00+00:00,5.0,1.0,2.8,447.0,96.8,-15
1998-05-31 17:00:00+00:00,4.9,0.6,2.8,439.0,96.8,-17
1998-05-31 18:00:00+00:00,4.7,-0.7,2.5,438.0,96.8,-17
1998-05-31 19:00:00+00:00,3.3,1.0,2.5,457.0,96.8,-18
1998-05-31 20:00:00+00:00,4.5,-0.1,2.8,442.0,96.8,-15
1998-05-31 21:00:00+00:00,4.5,1.0,3.2,432.0,96.8,-14
1998-05-31 22:00:00+00:00,4.3,0.6,3.2,434.0,96.8,-9
1998-05-31 23:00:00+00:00,3.8,-0.4,3.7,436.0,96.8,-6
1998-06-01 00:00:00+00:00,4.0,2.3,4.1,434.0,103.0,-8
1998-06-01 01:00:00+00:00,3.9,-0.4,4.0,435.0,103.0,-9
1998-06-01 02:00:00+00:00,3.8,-0.1,3.8,426.0,103.0,-13
1998-06-01 03:00:00+00:00,4.4,1.9,4.1,428.0,103.0,-15
1998-06-01 04:00:00+00:00,4.0,1.2,4.3,431.0,103.0,-15
1998-06-01 05:00:00+00:00,4.2,0.6,4.7,430.0,103.0,-13
1998-06-01 06:00:00+00:00,4.2,-0.2,4.7,433.0,103.0,-10
1998-06-01 07:00:00+00:00,4.1,0.3,4.2,462.0,103.0,-6
1998-06-01 08:00:00+00:00,2.8,1.2,5.0,435.0,103.0,-5
1998-06-01 09:00:00+00:00,3.6,0.3,5.2,426.0,103.0,-5
1998-06-01 10:00:00+00:00,4.1,0.6,5.2,423.0,103.0,-3
1998-06-01 11:00:00+00:00,4.4,0.5,5.6,420.0,103.0,-4
1998-06-01 12:00:00+00:00,4.2,1.8,5.6,421.0,103.0,-4
1998-06-01 13:00:00+00:00,4.5,4.3,5.6,433.0,103.0,-3
1998-06-01 14:00:00+00:00,5.2,3.6,5.6,432.0,103.0,-1
1998-06-01 15:00:00+00:00,5.3,3.2,5.5,439.0,103.0,1
1998-06-01 16:00:00+00:00,4.6,0.2,5.8,437.0,103.0,0
1998-06-01 17:00:00+00:00,3.2,2.9,6.5,428.0,103.0,3
1998-06-01 18:00:00+00:00,4.4,1.9,7.2,443.0,103.0,6
1998-06-01 19:00:00+00:00,1.3,1.2,7.2,461.0,103.0,6
1998-06-01 20:00:00+00:00,3.0,1.1,8.3,456.0,103.0,4
1998-06-01 21:00:00+00:00,4.6,3.0,7.6,456.0,103.0,2
1998-06-01 22:00:00+00:00,3.9,2.7,8.0,454.0,103.0,4
1998-06-01 23:00:00+00:00,4.3,2.7,7.8,451.0,103.0,5
1998-06-02 00:00:00+00:00,3.7,1.2,8.3,446.0,107.7,5
1998-06-02 01:00:00+00:00,3.2,-0.6,8.0,437.0,107.7,2
1998-06-02 02:00:00+00:00,1.8,0.5,8.3,427.0,107.7,0
1998-06-02 03:00:00+00:00,3.2,-1.4,7.9,425.0,107.7,-1
1998-06-02 04:00:00+00:00,2.6,-0.6,8.6,418.0,107.7,-4
1998-06-02 05:00:00+00:00,3.7,-0.7,8.2,416.0,107.7,-4
1998-06-02 06:00:00+00:00,3.4,-0.8,8.0,409.0,107.7,-2
1998-06-02 07:00:00+00:00,3.3,-0.6,7.4,400.0,107.7,1
1998-06-02 08:00:00+00:00,3.2,-0.4,7.7,393.0,107.7,3
1998-06-02 09:00:00+00:00,3.7,0.3,10.7,398.0,107.7,9
1998-06-02 10:00:00+00:00,3.5,2.4,13.1,398.0,107.7,11
1998-06-02 11:00:00+00:00,7.8,-4.2,7.5,413.0,107.7,5
1998-06-02 12:00:00+00:00,11.0,-2.7,5.7,407.0,107.7,-1
1998-06-02 13:00:00+00:00,11.8,1.6,6.4,406.0,107.7,0
1998-06-02 14:00:00+00:00,11.5,5.4,7.2,405.0,107.7,3
1998-06-02 15:00:00+00:00,10.4,7.0,8.0,401.0,107.7,3
1998-06-02 16:00:00+00:00,9.1,8.0,8.5,393.0,107.7,5
1998-06-02 17:00:00+00:00,7.9,7.2,7.9,391.0,107.7,4
1998-06-02 18:00:00+00:00,7.7,5.4,6.6,389.0,107.7,3
1998-06-02 19:00:00+00:00,6.9,4.2,5.6,387.0,107.7,-1
1998-06-02 20:00:00+00:00,5.0,4.2,4.5,376.0,107.7,-1
1998-06-02 21:00:00+00:00,4.3,0.1,3.4,426.0,107.7,0
1998-06-02 22:00:00+00:00,5.1,-3.8,2.7,431.0,107.7,-1
1998-06-02 23:00:00+00:00,3.9,2.1,3.3,425.0,107.7,-3
1998-06-03 00:00:00+00:00,3.1,1.1,3.9,423.0,116.4,-3
1998-06-03 01:00:00+00:00,2.7,1.2,3.7,417.0,116.4,-1
1998-06-03 02:00:00+00:00,4.4,3.3,3.0,411.0,116.4,-2
1998-06-03 03:00:00+00:00,3.4,-0.4,3.3,409.0,116.4,-5
1998-06-03 04:00:00+00:00,3.2,0.3,3.2,410.0,116.4,-10
1998-06-03 05:00:00+00:00,2.0,-0.5,3.2,391.0,116.4,-9
1998-06-03 06:00:00+00:00,2.6,-1.7,3.8,399.0,116.4,-9
1998-06-03 07:00:00+00:00,4.9,2.1,5.2,403.0,116.4,-4
1998-06-03 08:00:00+00:00,5.9,1.1,10.2,399.0,116.4,5
1998-06-03 09:00:00+00:00,7.4,2.4,15.8,398.0,116.4,12
1998-06-03 10:00:00+00:00,5.0,-2.5,21.7,403.0,116.4,16
1998-06-03 11:00:00+00:00,11.9,8.0,16.3,405.0,116.4,5
1998-06-03 12:00:00+00:00,8.5,-1.5,12.5,426.0,116.4,6
1998-06-03 13:00:00+00:00,9.7,6.0,9.9,449.0,116.4,1
1998-06-03 14:00:00+00:00,9.1,4.4,8.3,464.0,116.4,4
1998-06-03 15:00:00+00:00,9.7,6.4,7.6,484.0,116.4,4
1998-06-03 16:00:00+00:00,7.7,-0.2,5.2,498.0,116.4,5
1998-06-03 17:00:00+00:00,7.5,0.9,5.9,504.0,116.4,3
1998-06-03 18:00:00+00:00,6.6,0.5,6.7,502.0,116.4,0
1998-06-03 19:00:00+00:00,5.9,-2.0,6.4,493.0,116.4,-4
1998-06-03 20:00:00+00:00,7.8,-3.3,5.8,462.0,116.4,-11
1998-06-03 21:00:00+00:00,6.5,-4.5,6.1,473.0,116.4,-11
1998-06-03 22:00:00+00:00,5.8,-5.0,5.7,482.0,116.4,-18
1998-06-03 23:00:00+00:00,5.0,-2.6,5.1,468.0,116.4,-20
1998-06-04 00:00:00+00:00,5.7,-2.2,5.1,434.0,115.0,-20
1998-06-04 01:00:00+00:00,4.2,-3.3,5.4,437.0,115.0,-15
1998-06-04 02:00:00+00:00,5.1,-3.4,4.5,424.0,115.0,-16
1998-06-04 03:00:00+00:00,4.6,-3.5,4.7,423.0,115.0,-21
1998-06-04 04:00:00+00:00,5.5,-2.1,4.2,413.0,115.0,-26
1998-06-04 05:00:00+00:00,5.3,-1.9,3.6,411.0,115.0,-29
1998-06-04 06:00:00+00:00,4.9,-0.4,2.9,406.0,115.0,-27
1998-06-04 07:00:00+00:00,4.9,-1.4,3.2,401.0,115.0,-23
1998-06-04 08:00:00+00:00,4.8,-1.0,3.0,399.0,115.0,-22
1998-06-04 09:00:00+00:00,4.2,-0.9,4.2,402.0,115.0,-16
1998-06-04 10:00:00+00:00,4.4,-1.4,3.9,390.0,115.0,-17
1998-06-04 11:00:00+00:00,4.1,-1.3,3.9,402.0,115.0,-18
1998-06-04 12:00:00+00:00,4.3,-2.7,3.2,400.0,115.0,-14
1998-06-04 13:00:00+00:00,3.7,-1.9,3.3,392.0,115.0,-12
1998-06-04 14:00:00+00:00,3.1,-1.8,3.0,385.0,115.0,-12
1998-06-04 15:00:00+00:00,3.1,1.4,3.4,385.0,115.0,-11
1998-06-04 16:00:00+00:00,3.7,-0.5,3.7,407.0,115.0,-9
1998-06-04 17:00:00+00:00,2.2,-0.3,3.7,383.0,115.0,-8
1998-06-04 18:00:00+00:00,3.7,-0.4,3.5,366.0,115.0,-10
1998-06-04 19:00:00+00:00,4.3,0.1,5.1,373.0,115.0,-9
1998-06-04 20:00:00+00:00,5.0,-2.9,5.7,387.0,115.0,-13
1998-06-04 21:00:00+00:00,4.3,-3.5,6.1,377.0,115.0,-17
1998-06-04 22:00:00+00:00,5.3,-0.6,5.7,367.0,115.0,-16
1998-06-04 23:00:00+00:00,4.7,-1.4,6.6,374.0,115.0,-10
1998-06-05 00:00:00+00:00,6.3,-0.8,7.3,376.0,118.4,-10
1998-06-05 01:00:00+00:00,6.0,2.5,11.2,378.0,118.4,-6
1998-06-05 02:00:00+00:00,7.6,-1.2,10.6,362.0,118.4,-7
1998-06-05 03:00:00+00:00,6.5,-3.2,12.7,365.0,118.4,-5
1998-06-05 04:00:00+00:00,5.0,-3.5,15.5,370.0,118.4,-6
1998-06-05 05:00:00+00:00,4.6,-3.4,17.5,371.0,118.4,-6
1998-06-05 06:00:00+00:00,4.4,-3.0,17.6,367.0,118.4,-8
1998-06-05 07:00:00+00:00,4.4,0.5,16.8,368.0,118.4,-7
1998-06-05 08:00:00+00:00,5.9,0.1,17.9,365.0,118.4,-2
1998-06-05 09:00:00+00:00,5.3,-2.3,19.5,366.0,118.4,0
1998-06-05 10:00:00+00:00,6.4,-2.3,16.9,365.0,118.4,-4
1998-06-05 11:00:00+00:00,7.9,0.5,16.0,367.0,118.4,-6
1998-06-05 12:00:00+00:00,7.1,2.7,17.4,359.0,118.4,-1
1998-06-05 13:00:00+00:00,7.0,0.7,16.2,361.0,118.4,2
1998-06-05 14:00:00+00:00,8.6,-6.6,9.7,376.0,118.4,1
1998-06-05 15:00:00+00:00,10.0,-4.8,7.7,369.0,118.4,-9
1998-06-05 16:00:00+00:00,7.6,0.8,12.9,373.0,118.4,-11
1998-06-05 17:00:00+00:00,5.7,-1.9,13.7,378.0,118.4,-12
1998-06-05 18:00:00+00:00,5.3,2.0,14.3,377.0,118.4,-17
1998-06-05 19:00:00+00:00,4.7,3.0,14.0,391.0,118.4,-13
1998-06-05 20:00:00+00:00,4.9,0.9,14.0,398.0,118.4,-10
1998-06-05 21:00:00+00:00,6.6,-1.1,13.5,399.0,118.4,-7
1998-06-05 22:00:00+00:00,6.7,-3.6,13.5,389.0,118.4,-7
1998-06-05 23:00:00+00:00,7.0,-1.1,12.8,388.0,118.4,-2
1998-06-06 00:00:00+00:00,7.4,4.2,11.5,394.0,118.5,3
1998-06-06 01:00:00+00:00,5.9,2.6,11.6,385.0,118.5,5
1998-06-06 02:00:00+00:00,7.5,0.5,11.4,365.0,118.5,6
1998-06-06 03:00:00+00:00,7.1,1.9,11.0,368.0,118.5,4
1998-06-06 04:00:00+00:00,6.8,2.7,10.1,370.0,118.5,-3
1998-06-06 05:00:00+00:00,7.1,4.4,10.2,373.0,118.5,-4
1998-06-06 06:00:00+00:00,6.7,5.6,10.3,381.0,118.5,-2
1998-06-06 07:00:00+00:00,7.2,7.0,10.1,391.0,118.5,-1
1998-06-06 08:00:00+00:00,6.7,0.2,11.2,382.0,118.5,3
1998-06-06 09:00:00+00:00,5.9,1.2,12.3,392.0,118.5,5
1998-06-06 10:00:00+00:00,4.7,1.5,13.7,391.0,118.5,5
1998-06-06 11:00:00+00:00,7.4,6.4,14.8,420.0,118.5,4
1998-06-06 12:00:00+00:00,6.7,-2.6,15.6,407.0,118.5,10
1998-06-06 13:00:00+00:00,5.4,3.0,12.8,424.0,118.5,5
1998-06-06 14:00:00+00:00,9.5,2.7,9.5,439.0,118.5,0
1998-06-06 15:00:00+00:00,9.7,-4.7,10.8,447.0,118.5,4
1998-06-06 16:00:00+00:00,10.5,-4.9,12.1,441.0,118.5,-1
1998-06-06 17:00:00+00:00,9.7,-5.3,12.1,453.0,118.5,-14
1998-06-06 18:00:00+00:00,10.5,-6.1,11.1,452.0,118.5,-23
1998-06-06 19:00:00+00:00,11.4,-9.6,8.0,460.0,118.5,-34
1998-06-06 20:00:00+00:00,9.8,-3.9,9.0,468.0,118.5,-42
1998-06-06 21:00:00+00:00,9.9,-1.2,8.1,430.0,118.5,-50
1998-06-06 22:00:00+00:00,8.5,1.3,6.6,421.0,118.5,-43
1998-06-06 23:00:00+00:00,7.7,-0.2,7.0,467.0,118.5,-34
1998-06-07 00:00:00+00:00,8.1,-3.6,5.7,462.0,116.4,-34
1998-06-07 01:00:00+00:00,8.3,-4.5,4.3,519.0,116.4,-39
1998-06-07 02:00:00+00:00,7.1,-2.3,3.9,511.0,116.4,-44
1998-06-07 03:00:00+00:00,6.7,-1.4,3.4,540.0,116.4,-40
1998-06-07 04:00:00+00:00,7.2,-2.3,2.9,567.0,116.4,-33
1998-06-07 05:00:00+00:00,8.2,-2.8,3.3,589.0,116.4,-32
1998-06-07 06:00:00+00:00,7.3,2.5,2.6,601.0,116.4,-46
1998-06-07 07:00:00+00:00,7.3,1.9,2.2,593.0,116.4,-40
1998-06-07 08:00:00+00:00,6.9,2.1,2.1,598.0,116.4,-36
1998-06-07 09:00:00+00:00,4.6,-1.9,2.0,609.0,116.4,-34
1998-06-07 10:00:00+00:00,7.0,6.1,1.9,646.0,116.4,-32
1998-06-07 11:00:00+00:00,6.3,3.0,2.0,615.0,116.4,-29
1998-06-07 12:00:00+00:00,6.1,3.7,2.1,613.0,116.4,-27
1998-06-07 13:00:00+00:00,6.7,2.3,2.3,592.0,116.4,-23
1998-06-07 14:00:00+00:00,7.0,1.2,2.4,589.0,116.4,-23
1998-06-07 15:00:00+00:00,7.0,1.2,2.1,597.0,116.4,-25
1998-06-07 16:00:00+00:00,6.5,2.4,2.1,601.0,116.4,-28
1998-06-07 17:00:00+00:00,6.2,3.7,2.1,606.0,116.4,-27
1998-06-07 18:00:00+00:00,6.3,2.6,2.0,596.0,116.4,-25
1998-06-07 19:00:00+00:00,6.2,2.0,1.8,595.0,116.4,-24
1998-06-07 20:00:00+00:00,6.0,0.2,1.7,598.0,116.4,-24
1998-06-07 21:00:00+00:00,5.7,0.2,1.7,591.0,116.4,-24
1998-06-07 22:00:00+00:00,5.4,-2.8,1.8,580.0,116.4,-23
1998-06-07 23:00:00+00:00,6.0,-3.9,1.7,574.0,116.4,-19
1998-06-08 00:00:00+00:00,5.9,-3.5,1.7,570.0,120.5,-24
1998-06-08 01:00:00+00:00,5.6,-3.8,1.8,573.0,120.5,-32
1998-06-08 02:00:00+00:00,5.4,-1.2,1.6,557.0,120.5,-31
1998-06-08 03:00:00+00:00,5.3,-0.7,1.6,557.0,120.5,-29
1998-06-08 04:00:00+00:00,5.5,-0.8,1.5,552.0,120.5,-28
1998-06-08 05:00:00+00:00,5.5,-2.1,1.5,547.0,120.5,-28
1998-06-08 06:00:00+00:00,5.6,-0.9,1.4,536.0,120.5,-30
1998-06-08 07:00:00+00:00,5.8,-2.1,1.4,535.0,120.5,-27
1998-06-08 08:00:00+00:00,5.6,-1.1,1.3,530.0,120.5,-25
1998-06-08 09:00:00+00:00,4.9,-1.0,1.2,537.0,120.5,-20
1998-06-08 10:00:00+00:00,5.5,-1.1,1.2,521.0,120.5,-20
1998-06-08 11:00:00+00:00,5.4,-1.9,1.2,524.0,120.5,-21
1998-06-08 12:00:00+00:00,4.1,-1.5,1.2,517.0,120.5,-27
1998-06-08 13:00:00+00:00,5.6,-2.0,1.4,540.0,120.5,-30
1998-06-08 14:00:00+00:00,6.2,-2.8,1.3,539.0,120.5,-29
1998-06-08 15:00:00+00:00,5.2,-1.5,1.3,486.0,120.5,-26
1998-06-08 16:00:00+00:00,6.4,-5.0,1.3,519.0,120.5,-22
1998-06-08 17:00:00+00:00,6.0,-4.5,1.3,515.0,120.5,-28
1998-06-08 18:00:00+00:00,5.9,-4.1,1.3,491.0,120.5,-36
1998-06-08 19:00:00+00:00,4.7,-2.4,1.2,485.0,120.5,-40
1998-06-08 20:00:00+00:00,5.8,-2.5,1.3,452.0,120.5,-39
1998-06-08 21:00:00+00:00,7.0,-0.3,1.5,412.0,120.5,-36
1998-06-08 22:00:00+00:00,6.7,2.5,1.9,424.0,120.5,-28
1998-06-08 23:00:00+00:00,6.6,-0.7,1.6,436.0,120.5,-22
1998-06-09 00:00:00+00:00,6.5,-1.5,1.3,411.0,115.7,-21
1998-06-09 01:00:00+00:00,6.3,-1.1,1.3,404.0,115.7,-22
1998-06-09 02:00:00+00:00,6.0,-0.6,1.3,404.0,115.7,-23
1998-06-09 03:00:00+00:00,6.1,-1.0,1.3,406.0,115.7,-21
1998-06-09 04:00:00+00:00,6.4,-0.2,1.4,403.0,115.7,-18
1998-06-09 05:00:00+00:00,6.5,0.7,1.9,418.0,115.7,-16
1998-06-09 06:00:00+00:00,6.2,-2.3,2.5,505.0,115.7,-10
1998-06-09 07:00:00+00:00,5.4,-1.4,2.8,487.0,115.7,-15
1998-06-09 08:00:00+00:00,6.3,-1.9,2.3,517.0,115.7,-16
1998-06-09 09:00:00+00:00,7.3,-2.1,1.5,518.0,115.7,-18
1998-06-09 10:00:00+00:00,7.1,-0.9,2.0,509.0,115.7,-17
1998-06-09 11:00:00+00:00,3.1,0.0,2.8,499.0,115.7,-16
1998-06-09 12:00:00+00:00,4.8,1.0,3.7,455.0,115.7,-13
1998-06-09 13:00:00+00:00,4.8,-0.8,3.4,474.0,115.7,-12
1998-06-09 14:00:00+00:00,3.7,1.2,3.0,459.0,115.7,-11
1998-06-09 15:00:00+00:00,5.0,3.7,2.7,464.0,115.7,-9
1998-06-09 16:00:00+00:00,5.4,3.0,2.8,445.0,115.7,-10
1998-06-09 17:00:00+00:00,5.7,0.8,3.2,463.0,115.7,-7
1998-06-09 18:00:00+00:00,3.2,0.1,2.8,474.0,115.7,-10
1998-06-09 19:00:00+00:00,5.0,3.9,2.6,484.0,115.7,-18
1998-06-09 20:00:00+00:00,5.2,1.8,2.5,441.0,115.7,-18
1998-06-09 21:00:00+00:00,5.0,3.3,2.7,456.0,115.7,-19
1998-06-09 22:00:00+00:00,5.2,3.0,2.8,457.0,115.7,-17
1998-06-09 23:00:00+00:00,5.7,2.2,2.8,474.0,115.7,-15
1998-06-10 00:00:00+00:00,5.8,0.6,2.8,458.0,115.3,-16
1998-06-10 01:00:00+00:00,5.7,0.3,2.8,460.0,115.3,-17
1998-06-10 02:00:00+00:00,6.0,1.8,2.5,455.0,115.3,-15
1998-06-10 03:00:00+00:00,5.6,2.3,2.6,443.0,115.3,-14
1998-06-10 04:00:00+00:00,5.5,3.9,2.7,457.0,115.3,-13
1998-06-10 05:00:00+00:00,7.4,2.4,2.9,482.0,115.3,-9
1998-06-10 06:00:00+00:00,7.8,-0.5,2.9,469.0,115.3,-6
1998-06-10 07:00:00+00:00,6.1,-1.3,3.4,468.0,115.3,-6
1998-06-10 08:00:00+00:00,7.0,-4.4,3.4,457.0,115.3,-6
1998-06-10 09:00:00+00:00,7.0,-2.1,3.2,474.0,115.3,-9
1998-06-10 10:00:00+00:00,6.8,-3.0,3.7,476.0,115.3,-9
1998-06-10 11:00:00+00:00,6.8,-2.5,4.5,466.0,115.3,-13
1998-06-10 12:00:00+00:00,7.4,-3.3,4.8,472.0,115.3,-15
1998-06-10 13:00:00+00:00,7.5,-4.5,7.2,480.0,115.3,-9
1998-06-10 14:00:00+00:00,1.3,0.6,11.7,461.0,115.3,-9
1998-06-10 15:00:00+00:00,3.2,1.5,9.3,458.0,115.3,-3
1998-06-10 16:00:00+00:00,3.7,2.0,10.9,462.0,115.3,3
1998-06-10 17:00:00+00:00,3.7,3.2,12.0,467.0,115.3,1
1998-06-10 18:00:00+00:00,4.4,3.6,7.5,471.0,115.3,-5
1998-06-10 19:00:00+00:00,6.4,5.3,4.3,477.0,115.3,-12
1998-06-10 20:00:00+00:00,4.2,4.0,5.6,470.0,115.3,-8
1998-06-10 21:00:00+00:00,3.9,-1.6,5.4,469.0,115.3,-11
1998-06-10 22:00:00+00:00,4.0,2.3,10.5,473.0,115.3,-13
1998-06-10 23:00:00+00:00,4.2,-2.6,9.2,481.0,115.3,-12
1998-06-11 00:00:00+00:00,2.2,-1.3,7.7,483.0,115.8,-21
1998-06-11 01:00:00+00:00,2.0,-1.1,5.3,500.0,115.8,-23
1998-06-11 02:00:00+00:00,1.3,-0.5,3.8,488.0,115.8,-17
1998-06-11 03:00:00+00:00,2.6,-1.4,2.8,484.0,115.8,-14
1998-06-11 04:00:00+00:00,2.4,-1.4,2.9,474.0,115.8,-16
1998-06-11 05:00:00+00:00,2.2,-0.5,2.9,466.0,115.8,-16
1998-06-11 06:00:00+00:00,1.7,-0.7,3.8,444.0,115.8,-15
1998-06-11 07:00:00+00:00,1.0,-0.3,3.2,433.0,115.8,-15
1998-06-11 08:00:00+00:00,1.5,0.1,2.9,423.0,115.8,-13
1998-06-11 09:00:00+00:00,0.6,0.2,3.7,414.0,115.8,-7
1998-06-11 10:00:00+00:00,2.8,1.0,3.3,396.0,115.8,-11
1998-06-11 11:00:00+00:00,2.7,1.0,4.2,392.0,115.8,-11
1998-06-11 12:00:00+00:00,2.5,0.4,5.4,399.0,115.8,-6
1998-06-11 13:00:00+00:00,2.2,0.8,8.5,403.0,115.8,0
1998-06-11 14:00:00+00:00,2.9,1.4,6.8,396.0,115.8,3
1998-06-11 15:00:00+00:00,3.8,0.7,5.3,391.0,115.8,7
1998-06-11 16:00:00+00:00,3.7,-0.1,7.5,383.0,115.8,8
1998-06-11 17:00:00+00:00,3.9,0.7,6.8,374.0,115.8,4
